Date,Open,High,Low,Close,Adj Close,Volume
2009-05-14,154.500000,161.000000,153.100006,160.059998,85.198936,77580
2009-05-15,160.899994,165.199997,160.000000,163.580002,87.072632,174720
2009-05-18,165.000000,165.000000,165.000000,165.000000,87.828499,0
2009-05-19,168.000000,178.800003,164.000000,168.195007,89.529152,539010
2009-05-20,168.100006,179.000000,166.500000,173.485001,92.344994,214970
2009-05-21,174.500000,178.500000,171.500000,173.664993,92.440811,45340
2009-05-22,172.009995,174.000000,169.199997,170.214996,90.604401,6410
2009-05-25,172.500000,172.500000,167.005005,169.975006,90.476646,9700
2009-05-26,170.300003,172.500000,167.500000,169.815002,90.391472,64790
2009-05-27,179.994995,200.000000,171.000000,173.904999,92.568542,278600
2009-05-28,198.220001,198.220001,165.625000,169.845001,90.407425,327130
2009-05-29,179.500000,179.500000,166.000000,171.440002,91.256454,80790
2009-06-01,170.899994,172.330002,166.000000,168.279999,89.574394,70630
2009-06-02,164.500000,169.479996,164.500000,166.949997,88.866447,26730
2009-06-03,169.399994,169.399994,162.570007,163.934998,87.261574,33620
2009-06-04,163.119995,166.399994,162.000000,163.179993,86.859703,43680
2009-06-05,164.970001,165.300003,163.679993,164.330002,87.471825,75490
2009-06-08,165.199997,168.000000,163.500000,163.880005,87.232292,31360
2009-06-09,162.699997,163.000000,153.399994,161.750000,113.899147,43070
2009-06-10,160.800003,164.399994,160.000000,160.304993,112.881622,21850
2009-06-11,161.100006,163.399994,158.100006,160.389999,112.941467,15080
2009-06-12,161.300003,161.324997,156.000000,156.509995,110.209297,18470
2009-06-15,158.600006,160.000000,155.509995,158.710007,111.758461,14060
2009-06-16,156.500000,158.279999,155.500000,157.804993,111.121178,23540
2009-06-17,159.990005,161.000000,158.695007,159.979996,112.652763,20160
2009-06-18,159.899994,161.979996,158.050003,160.044998,112.698540,16800
2009-06-19,160.000000,160.000000,155.509995,156.554993,110.240982,10720
2009-06-22,155.000000,159.899994,152.600006,156.554993,110.240982,9250
2009-06-23,154.505005,156.449997,152.710007,155.994995,109.846649,43050
2009-06-24,156.009995,157.500000,156.009995,156.919998,110.498009,10490
2009-06-25,156.009995,157.479996,155.000000,155.074997,109.198822,10460
2009-06-26,156.000000,158.000000,154.500000,155.929993,109.800873,15310
2009-06-29,157.500000,163.000000,155.104996,161.005005,113.374542,72240
2009-06-30,160.990005,162.494995,157.304993,159.535004,112.339401,57550
2009-07-01,160.000000,160.490005,156.130005,157.014999,110.564934,43540
2009-07-02,158.000000,160.000000,157.500000,158.134995,111.353569,18300
2009-07-03,158.990005,159.794998,157.500000,158.285004,111.459213,32530
2009-07-06,158.110001,159.895004,155.550003,158.169998,111.378220,45600
2009-07-07,158.895004,165.899994,156.054993,162.589996,114.490646,53900
2009-07-08,159.000000,162.000000,158.600006,160.449997,112.983727,13390
2009-07-09,160.020004,160.020004,158.009995,159.369995,112.223206,4740
2009-07-10,159.649994,159.649994,157.020004,157.875000,111.170509,3050
2009-07-13,158.899994,162.500000,157.000000,160.964996,113.346352,43920
2009-07-14,160.964996,161.399994,158.550003,159.824997,112.543625,4570
2009-07-15,160.850006,161.449997,158.399994,159.320007,112.188026,4330
2009-07-16,160.500000,160.500000,157.759995,158.375000,111.522583,5170
2009-07-17,158.000000,159.990005,158.000000,158.520004,111.624672,3790
2009-07-20,159.889999,168.500000,159.300003,165.820007,116.765106,252040
2009-07-21,167.500000,167.500000,160.500000,166.149994,116.997467,15430
2009-07-22,166.149994,173.000000,166.149994,171.395004,120.690849,46070
2009-07-23,172.000000,179.500000,170.600006,178.175003,125.465096,182020
2009-07-24,179.500000,183.500000,179.000000,182.009995,128.165573,83390
2009-07-27,181.940002,185.000000,180.000000,184.335007,129.802795,36940
2009-07-28,185.000000,185.000000,176.899994,180.354996,127.000175,17890
2009-07-29,178.000000,183.485001,174.500000,182.414993,128.450775,24900
2009-07-30,180.110001,182.994995,180.100006,181.690002,127.940239,5170
2009-07-31,183.494995,189.399994,182.210007,186.875000,131.591324,82160
2009-08-03,189.000000,189.000000,182.500000,183.645004,129.316910,132370
2009-08-04,183.695007,185.000000,177.800003,178.470001,125.672829,15420
2009-08-05,182.000000,183.850006,179.699997,180.580002,127.158615,17420
2009-08-06,181.000000,182.500000,171.229996,174.619995,122.961784,29570
2009-08-07,175.000000,175.000000,170.000000,170.449997,120.025391,16270
2009-08-10,174.895004,179.240005,168.000000,169.095001,119.071259,198460
2009-08-11,171.000000,172.500000,164.945007,165.705002,116.684158,9930
2009-08-12,167.449997,167.449997,163.699997,164.634995,115.930641,47020
2009-08-13,166.100006,169.000000,163.500000,167.615005,118.029083,12300
2009-08-14,169.000000,174.994995,169.000000,172.399994,121.398544,78580
2009-08-17,173.000000,173.000000,167.399994,168.059998,118.342407,10100
2009-08-18,166.399994,169.494995,165.500000,166.335007,117.127754,15360
2009-08-19,167.399994,168.500000,165.100006,166.639999,117.342545,14690
2009-08-20,166.800003,168.500000,164.205002,164.789993,116.039818,11050
2009-08-21,167.000000,167.000000,162.500000,163.690002,115.265259,16460
2009-08-24,167.479996,167.479996,163.699997,165.000000,116.187714,666200
2009-08-25,166.470001,173.100006,165.500000,168.345001,118.543121,36670
2009-08-26,169.300003,169.399994,165.000000,166.080002,116.948189,11120
2009-08-27,165.119995,169.000000,162.199997,163.815002,115.353226,40860
2009-08-28,164.000000,166.990005,164.000000,165.895004,116.817932,217550
2009-08-31,164.005005,168.500000,164.005005,166.395004,117.170021,431010
2009-09-01,169.000000,178.610001,166.500000,168.235001,118.465683,68010
2009-09-02,168.000000,169.000000,166.899994,167.934998,118.254402,8590
2009-09-03,167.000000,168.399994,167.000000,167.729996,118.110062,5300
2009-09-04,166.500000,168.500000,165.000000,165.509995,116.546791,7300
2009-09-07,168.399994,168.899994,164.789993,165.024994,116.205269,286270
2009-09-08,167.300003,167.300003,163.500000,165.960007,116.863693,15480
2009-09-09,165.899994,166.899994,164.000000,164.770004,116.025726,11140
2009-09-10,162.100006,166.994995,162.100006,164.604996,115.909546,24840
2009-09-11,166.399994,166.399994,164.250000,164.830002,116.067978,85830
2009-09-14,166.000000,166.000000,163.705002,164.410004,115.772224,6080
2009-09-15,165.399994,165.399994,163.610001,164.675003,115.958839,14300
2009-09-16,166.000000,166.000000,159.100006,159.895004,112.592918,63950
2009-09-17,163.500000,163.535004,156.664993,156.929993,110.505043,1262870
2009-09-18,158.494995,158.494995,153.100006,154.330002,108.674202,111150
2009-09-22,154.330002,156.494995,150.500000,151.294998,106.537086,219680
2009-09-23,152.000000,154.000000,151.199997,151.494995,106.677887,253250
2009-09-24,152.000000,154.000000,150.604996,153.104996,107.811592,193450
2009-09-25,152.330002,154.490005,152.100006,152.789993,107.589790,41880
2009-09-29,154.800003,155.949997,151.000000,154.699997,108.934776,24770
2009-09-30,153.199997,158.100006,153.199997,156.514999,110.212822,432440
2009-10-01,154.100006,158.000000,154.100006,155.960007,109.822006,33740
2009-10-05,156.000000,157.080002,154.500000,155.195007,109.283318,29280
2009-10-06,159.500000,160.500000,152.009995,153.679993,108.216499,73120
2009-10-07,154.500000,156.990005,154.050003,154.895004,109.072067,33040
2009-10-08,154.199997,157.889999,153.500000,157.229996,110.716293,80980
2009-10-09,156.800003,165.500000,155.000000,163.509995,115.138474,168340
2009-10-12,163.899994,166.005005,162.500000,164.074997,115.536354,42240
2009-10-13,163.600006,163.600006,163.600006,163.600006,115.201866,0
2009-10-14,164.000000,165.350006,161.250000,163.164993,114.895546,35920
2009-10-15,163.100006,164.800003,161.509995,164.095001,115.550430,21400
2009-10-16,162.809998,165.580002,162.809998,164.139999,115.582100,27180
2009-10-20,173.500000,178.500000,173.500000,176.304993,124.148285,156180
2009-10-21,172.000000,178.649994,172.000000,175.839996,123.820877,87180
2009-10-22,174.050003,175.000000,169.500000,170.014999,119.719101,19860
2009-10-23,171.000000,176.990005,171.000000,173.050003,121.856247,45940
2009-10-26,173.000000,175.000000,171.119995,171.520004,120.778831,20070
2009-10-27,170.000000,172.895004,166.199997,167.024994,117.613617,17920
2009-10-28,165.000000,168.000000,164.000000,167.279999,117.793182,30970
2009-10-29,165.199997,168.899994,165.199997,167.990005,118.293129,15790
2009-10-30,171.000000,173.445007,165.550003,166.375000,117.155922,16670
2009-11-03,165.199997,167.895004,164.009995,165.595001,116.606667,9810
2009-11-04,166.949997,166.949997,164.235001,165.785004,116.740463,14490
2009-11-05,161.800003,166.100006,161.800003,164.524994,115.853195,11500
2009-11-06,165.000000,166.300003,162.000000,164.009995,115.490547,73970
2009-11-09,163.500000,168.000000,162.399994,167.175003,117.719246,16520
2009-11-10,167.000000,168.990005,166.210007,166.964996,117.571388,10620
2009-11-11,167.000000,170.000000,165.500000,169.190002,119.138161,16470
2009-11-12,170.000000,170.000000,167.000000,167.664993,118.064278,7080
2009-11-13,168.899994,169.899994,166.005005,167.139999,117.694649,8760
2009-11-16,169.490005,169.490005,166.000000,167.229996,117.757973,16300
2009-11-17,168.000000,168.000000,156.225006,163.710007,115.279335,24540
2009-11-18,167.899994,168.899994,165.000000,167.240005,117.765030,85190
2009-11-19,168.000000,169.100006,167.800003,168.330002,118.532585,9870
2009-11-20,166.125000,169.119995,166.125000,168.839996,118.891685,92200
2009-11-23,167.300003,168.699997,164.009995,164.929993,116.138397,15520
2009-11-24,167.000000,168.000000,166.110001,167.285004,117.796700,9220
2009-11-25,168.395004,168.395004,166.500000,166.705002,117.388290,5340
2009-11-26,165.500000,167.500000,164.000000,164.979996,116.173599,12130
2009-11-27,165.000000,165.000000,159.600006,162.330002,114.307541,24330
2009-11-30,162.600006,165.500000,159.000000,160.309998,112.885147,34850
2009-12-01,166.899994,166.899994,161.190002,162.554993,114.465996,16550
2009-12-02,162.500000,164.899994,161.210007,162.089996,114.138573,111950
2009-12-03,161.500000,164.789993,161.500000,163.255005,114.958916,15380
2009-12-04,161.600006,166.800003,161.600006,163.895004,115.409584,20280
2009-12-07,164.199997,167.000000,164.199997,166.690002,117.377739,27920
2009-12-08,166.000000,168.000000,166.000000,167.195007,117.733345,14920
2009-12-09,166.100006,166.990005,165.199997,165.809998,116.758034,7180
2009-12-10,166.895004,167.000000,164.500000,165.184998,116.317955,15570
2009-12-11,166.000000,167.875000,165.000000,166.035004,116.916489,19890
2009-12-14,166.000000,166.979996,163.500000,163.955002,115.451843,12860
2009-12-15,163.005005,165.800003,162.000000,162.240005,114.244202,19160
2009-12-16,162.500000,164.880005,161.705002,163.884995,115.402527,6220
2009-12-17,165.990005,165.990005,161.000000,162.065002,114.120949,12350
2009-12-18,162.199997,165.000000,162.199997,163.330002,115.011726,12670
2009-12-21,164.500000,164.750000,162.750000,163.054993,114.818069,6700
2009-12-22,163.699997,163.869995,161.125000,161.820007,113.948463,12440
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,166.899994,169.500000,166.104996,166.854996,117.493889,18690
2010-01-05,167.000000,169.419998,166.000000,167.104996,117.669952,22810
2010-01-06,168.500000,168.500000,164.500000,165.585007,116.599648,21500
2010-01-07,165.585007,166.500000,164.000000,164.904999,116.120789,821990
2010-01-08,164.100006,166.985001,164.100006,165.270004,116.377815,145140
2010-01-11,167.300003,167.300003,165.000000,165.229996,116.349640,1115070
2010-01-12,167.500000,169.500000,164.524994,166.639999,117.342545,534950
2010-01-13,167.800003,167.800003,165.259995,166.035004,116.916489,10840
2010-01-14,167.399994,169.199997,166.035004,168.024994,118.317795,36870
2010-01-15,167.225006,169.600006,167.199997,169.369995,119.264893,22940
2010-01-18,169.899994,171.399994,167.500000,168.324997,118.529022,31790
2010-01-19,169.399994,170.375000,168.029999,169.009995,119.011406,28070
2010-01-20,169.979996,170.895004,165.880005,166.220001,117.046768,11010
2010-01-21,166.000000,166.990005,164.244995,164.755005,116.015160,22210
2010-01-22,161.600006,165.000000,160.800003,164.169998,115.603218,18500
2010-01-25,165.949997,165.949997,162.500000,163.264999,114.965958,13250
2010-01-27,164.000000,165.479996,155.000000,157.354996,110.804321,29810
2010-01-28,160.000000,161.500000,157.500000,159.554993,112.353500,101900
2010-01-29,158.899994,158.899994,154.509995,156.649994,110.307884,33120
2010-02-01,156.600006,160.500000,155.604996,159.580002,112.371094,10330
2010-02-02,160.005005,160.979996,159.100006,159.985001,112.656311,12330
2010-02-03,159.000000,161.440002,156.500000,159.914993,112.606987,21660
2010-02-04,160.000000,161.395004,159.100006,159.589996,112.378136,6310
2010-02-05,159.110001,161.399994,154.500000,159.750000,112.490799,23760
2010-02-06,null,null,null,null,null,null
2010-02-08,161.800003,163.300003,159.500000,160.735001,113.184448,37340
2010-02-09,163.500000,163.500000,160.000000,160.895004,113.297066,10100
2010-02-10,160.720001,163.339996,160.100006,162.634995,114.522301,22230
2010-02-11,161.500000,165.479996,161.500000,163.029999,114.800461,52810
2010-02-15,162.145004,166.699997,162.139999,164.990005,116.180649,24750
2010-02-16,163.500000,164.274994,162.600006,163.000000,114.779358,16400
2010-02-17,162.705002,164.500000,162.699997,163.139999,114.877937,18400
2010-02-18,165.000000,178.500000,162.110001,163.604996,115.205376,12690
2010-02-19,164.500000,165.000000,162.500000,163.210007,114.927231,25950
2010-02-22,164.494995,164.494995,162.104996,163.005005,114.782875,5810
2010-02-23,162.014999,163.779999,162.000000,162.899994,114.708916,18380
2010-02-24,162.005005,164.789993,160.199997,164.000000,115.483505,125160
2010-02-25,165.000000,167.000000,160.529999,164.595001,115.902489,31950
2010-02-26,166.009995,167.695007,164.899994,167.345001,117.838951,64360
2010-03-02,170.000000,170.000000,166.725006,169.085007,119.064217,123080
2010-03-03,167.800003,176.000000,167.800003,174.270004,122.715340,54550
2010-03-04,174.970001,175.104996,172.205002,174.600006,122.947701,55360
2010-03-05,175.500000,177.399994,174.600006,176.740005,124.454620,143710
2010-03-08,169.770004,169.895004,161.005005,164.009995,115.490547,191150
2010-03-09,166.000000,166.500000,157.500000,160.994995,113.367485,88590
2010-03-10,162.000000,163.000000,159.100006,159.625000,112.402794,57860
2010-03-11,160.800003,161.490005,156.505005,157.684998,111.036697,49360
2010-03-12,160.000000,160.000000,155.710007,157.649994,111.012039,45280
2010-03-15,158.875000,159.399994,157.520004,158.929993,111.913368,38060
2010-03-16,158.110001,160.500000,158.100006,160.070007,112.716148,34540
2010-03-17,160.000000,161.000000,159.119995,159.529999,112.335876,17930
2010-03-18,159.020004,160.699997,158.500000,158.619995,111.695099,21730
2010-03-19,159.949997,159.949997,156.000000,158.184998,111.388794,25160
2010-03-22,157.009995,158.600006,156.100006,158.024994,111.276085,22870
2010-03-23,157.524994,159.000000,156.134995,157.304993,110.769119,21960
2010-03-25,157.009995,160.399994,157.005005,159.554993,112.353500,48310
2010-03-26,159.100006,159.990005,158.000000,158.270004,111.448647,10030
2010-03-29,158.100006,159.350006,156.500000,156.850006,110.448746,214220
2010-03-30,157.000000,160.000000,157.000000,157.389999,110.828995,22000
2010-03-31,158.800003,160.500000,157.764999,159.904999,112.599960,291500
2010-04-01,160.500000,161.779999,158.600006,160.000000,112.666817,169390
2010-04-05,160.899994,161.800003,159.509995,160.130005,112.758385,20550
2010-04-06,159.100006,162.300003,158.500000,161.919998,114.018845,117620
2010-04-07,162.899994,166.800003,161.899994,165.315002,116.409523,71600
2010-04-08,162.000000,173.600006,162.000000,164.919998,116.131355,201200
2010-04-09,166.975006,169.000000,165.100006,165.740005,116.708794,31000
2010-04-12,167.899994,167.899994,164.339996,165.085007,116.247559,15510
2010-04-13,167.399994,169.500000,164.500000,165.285004,116.388351,128680
2010-04-15,167.699997,167.699997,165.000000,165.005005,116.191223,88960
2010-04-16,164.000000,166.899994,163.600006,165.654999,116.648903,13410
2010-04-19,166.399994,166.399994,163.024994,163.615005,115.212402,6950
2010-04-20,163.024994,164.949997,163.024994,164.175003,115.606743,8000
2010-04-21,164.979996,166.289993,162.509995,165.229996,116.349640,118800
2010-04-22,166.895004,166.895004,165.199997,165.595001,116.606667,6310
2010-04-23,164.005005,170.000000,164.005005,166.524994,117.261520,27520
2010-04-26,167.440002,167.994995,165.710007,166.419998,117.187592,9640
2010-04-27,166.369995,166.595001,163.639999,164.095001,115.550430,13280
2010-04-28,164.500000,166.000000,162.610001,164.184998,115.613808,13400
2010-04-29,164.000000,165.994995,163.000000,163.240005,114.948349,13910
2010-04-30,165.899994,165.899994,163.505005,165.485001,116.529213,219580
2010-05-03,163.899994,167.500000,163.800003,165.005005,116.191223,10730
2010-05-04,165.949997,165.949997,165.000000,165.000000,116.187714,11770
2010-05-05,161.000000,165.399994,161.000000,165.000000,116.187714,28490
2010-05-06,165.889999,165.990005,163.339996,165.535004,116.564415,12650
2010-05-07,162.500000,165.399994,162.500000,163.384995,115.050453,9600
2010-05-10,164.500000,166.000000,164.500000,165.009995,116.194717,64260
2010-05-11,164.199997,166.000000,163.300003,165.009995,116.194717,14020
2010-05-12,165.000000,166.500000,165.000000,165.065002,116.233444,14670
2010-05-13,166.000000,166.395004,164.100006,165.065002,116.233444,24110
2010-05-14,165.800003,165.800003,165.000000,165.080002,116.244026,11650
2010-05-17,165.000000,165.979996,162.255005,165.565002,116.585518,28100
2010-05-18,165.695007,169.500000,165.399994,168.304993,118.514961,57910
2010-05-19,165.500000,168.000000,165.139999,167.304993,117.810799,29410
2010-05-20,166.500000,168.490005,166.000000,167.554993,117.986839,19800
2010-05-21,167.000000,167.500000,164.500000,167.335007,117.831932,44350
2010-05-24,165.440002,168.794998,165.440002,167.524994,117.965691,10220
2010-05-25,166.509995,167.649994,166.500000,167.190002,117.729828,70220
2010-05-26,166.250000,169.494995,166.000000,166.854996,117.493889,77170
2010-05-27,169.000000,169.000000,166.509995,167.214996,117.747406,67230
2010-05-28,167.529999,171.899994,167.024994,170.085007,119.768387,70670
2010-05-31,167.104996,172.500000,166.399994,170.889999,120.335228,25340
2010-06-01,166.500000,170.875000,166.000000,168.089996,118.363548,13170
2010-06-02,168.500000,170.490005,168.000000,169.039993,119.032516,10480
2010-06-03,169.039993,172.500000,169.039993,171.404999,120.697891,23030
2010-06-04,172.000000,172.399994,169.554993,171.639999,120.863365,16090
2010-06-07,170.000000,171.395004,167.585007,170.264999,119.895134,22900
2010-06-08,168.610001,170.500000,168.610001,169.500000,119.356461,8820
2010-06-09,169.500000,174.000000,169.500000,172.410004,121.405579,24280
2010-06-10,172.000000,174.800003,172.000000,172.675003,121.592178,21720
2010-06-11,173.500000,176.399994,172.514999,175.619995,123.665962,19660
2010-06-14,173.000000,177.500000,173.000000,176.839996,124.525017,10760
2010-06-15,175.000000,179.000000,175.000000,177.949997,125.306664,16130
2010-06-16,178.100006,182.494995,177.500000,181.339996,127.693794,38520
2010-06-17,181.000000,184.835007,180.199997,181.634995,127.901505,26300
2010-06-18,182.500000,186.000000,182.500000,185.139999,130.369614,57870
2010-06-21,185.000000,186.994995,184.300003,186.089996,131.038589,35620
2010-06-22,186.800003,186.800003,182.600006,185.229996,130.432999,12140
2010-06-23,185.500000,186.395004,184.529999,185.345001,130.514008,5990
2010-06-24,186.345001,190.595001,185.005005,186.934998,131.633621,24110
2010-06-25,185.005005,188.865005,185.005005,185.945007,130.936462,18360
2010-06-28,185.505005,186.899994,184.535004,185.044998,130.302734,23390
2010-06-29,185.509995,190.000000,184.009995,185.820007,130.848450,33420
2010-06-30,184.000000,186.880005,184.000000,185.675003,130.746353,16080
2010-07-01,188.399994,188.500000,183.210007,186.485001,131.316711,226200
2010-07-02,186.100006,188.000000,185.300003,186.050003,131.010422,6560
2010-07-05,186.509995,187.279999,185.750000,186.029999,130.996353,3490
2010-07-06,199.399994,199.399994,185.100006,186.565002,131.373062,13240
2010-07-07,186.399994,195.899994,186.000000,192.255005,135.379791,68620
2010-07-08,196.000000,196.000000,189.600006,190.259995,133.974976,70030
2010-07-09,189.110001,194.000000,189.110001,190.024994,133.809479,46870
2010-07-12,195.164993,195.164993,190.710007,191.960007,135.172058,21780
2010-07-13,191.100006,194.899994,191.100006,193.324997,136.133240,21390
2010-07-14,194.399994,199.000000,193.600006,194.994995,137.309174,33020
2010-07-15,197.000000,197.500000,193.199997,194.244995,136.781067,11540
2010-07-16,194.000000,196.800003,192.509995,194.580002,137.016953,19270
2010-07-19,194.000000,194.800003,193.035004,193.434998,136.210709,8290
2010-07-20,194.479996,194.699997,184.600006,185.929993,130.925919,43080
2010-07-21,194.000000,197.000000,188.100006,188.570007,132.784943,30010
2010-07-22,188.000000,196.399994,184.000000,193.740005,136.425476,162310
2010-07-23,191.000000,199.000000,191.000000,195.889999,158.376129,295990
2010-07-26,196.000000,196.994995,191.500000,192.384995,155.542328,14170
2010-07-27,188.119995,194.199997,188.119995,191.929993,155.174469,9400
2010-07-28,192.000000,193.895004,190.100006,190.815002,154.273010,16990
2010-07-29,191.000000,193.000000,188.100006,188.550003,152.441772,11940
2010-07-30,188.500000,198.000000,188.500000,196.835007,159.140182,119180
2010-08-02,202.610001,214.720001,199.024994,208.964996,168.947205,710190
2010-08-03,210.000000,214.500000,208.000000,211.979996,171.384811,431500
2010-08-04,212.899994,218.500000,210.899994,217.205002,175.609192,340040
2010-08-05,218.800003,237.660004,218.000000,229.794998,185.788132,1220100
2010-08-06,232.000000,233.500000,224.494995,228.300003,184.579453,441510
2010-08-09,229.000000,234.699997,213.000000,215.050003,173.866882,957970
2010-08-10,205.500000,214.000000,182.059998,204.970001,165.717255,360270
2010-08-11,204.005005,213.399994,204.005005,208.050003,168.207428,265670
2010-08-12,205.509995,213.500000,204.500000,209.975006,169.763763,182070
2010-08-13,213.399994,213.500000,208.210007,210.339996,170.058853,609890
2010-08-16,209.800003,210.399994,200.300003,205.139999,165.854691,112090
2010-08-17,209.494995,209.494995,200.800003,201.945007,163.271545,59080
2010-08-18,205.000000,207.500000,199.110001,200.470001,162.078995,112780
2010-08-19,202.100006,204.875000,199.729996,200.425003,162.042648,56430
2010-08-20,198.399994,205.399994,198.399994,204.395004,165.252350,103310
2010-08-23,202.399994,209.100006,202.399994,203.660004,164.658127,156950
2010-08-24,204.000000,207.500000,202.399994,202.910004,164.051758,112690
2010-08-25,203.990005,205.895004,200.000000,201.210007,162.677322,64360
2010-08-26,204.800003,204.800003,200.500000,202.229996,163.501953,39870
2010-08-27,203.794998,203.794998,200.000000,200.559998,162.151779,39070
2010-08-30,201.800003,205.000000,200.199997,202.199997,163.477722,117360
2010-08-31,201.500000,206.940002,200.500000,204.975006,165.721313,119020
2010-09-01,206.399994,207.500000,204.035004,205.589996,166.218506,73280
2010-09-02,206.000000,207.199997,204.000000,205.324997,166.004257,30330
2010-09-03,204.809998,207.500000,204.809998,205.669998,166.283188,38810
2010-09-06,206.794998,209.699997,206.000000,208.179993,168.312531,68510
2010-09-07,209.000000,215.509995,209.000000,212.324997,171.663727,179840
2010-09-08,215.125000,249.500000,212.574997,241.375000,195.150528,1064572
2010-09-09,245.050003,267.450012,239.074997,241.300003,195.089890,2624460
2010-09-13,237.500000,247.324997,225.800003,236.125000,190.905930,557102
2010-09-14,236.500000,237.399994,222.500000,224.024994,181.123123,490184
2010-09-15,225.000000,227.500000,220.050003,222.875000,180.193359,468788
2010-09-16,224.750000,226.425003,215.625000,216.725006,175.221130,279096
2010-09-17,217.500000,218.975006,212.500000,214.125000,173.119019,399560
2010-09-20,215.875000,223.000000,214.500000,217.975006,176.231735,456820
2010-09-21,219.875000,223.000000,216.050003,217.324997,175.706207,399604
2010-09-22,217.050003,222.000000,215.524994,217.024994,175.463669,264442
2010-09-23,218.949997,218.949997,213.500000,214.050003,173.058395,138560
2010-09-24,215.000000,217.000000,213.024994,214.350006,173.300919,721184
2010-09-27,217.449997,217.449997,213.500000,214.350006,173.300919,139462
2010-09-28,212.500000,221.500000,212.500000,217.225006,175.625351,575712
2010-09-29,217.225006,219.975006,214.500000,215.250000,174.028580,224070
2010-09-30,215.500000,220.000000,213.500000,218.975006,177.040237,200504
2010-10-01,217.574997,221.975006,217.500000,218.324997,176.514709,150832
2010-10-04,218.500000,219.875000,215.500000,216.024994,174.655136,106300
2010-10-05,215.750000,219.750000,215.024994,216.300003,174.877502,129972
2010-10-06,218.000000,219.000000,216.550003,217.524994,175.867905,107528
2010-10-07,218.000000,226.449997,217.550003,220.550003,178.313629,589042
2010-10-08,220.750000,222.850006,219.774994,220.500000,178.273178,182360
2010-10-11,220.500000,223.000000,219.500000,222.574997,179.950806,115846
2010-10-12,222.500000,223.750000,220.050003,222.975006,180.274216,93946
2010-10-13,222.500000,223.000000,217.800003,218.725006,176.838120,70706
2010-10-14,220.300003,221.449997,217.500000,217.725006,176.029602,51818
2010-10-15,217.750000,220.475006,213.024994,214.774994,173.644562,75724
2010-10-18,215.500000,215.899994,210.199997,211.949997,171.360550,44560
2010-10-19,212.600006,214.949997,210.125000,212.175003,171.542465,40314
2010-10-20,212.024994,214.699997,212.024994,213.050003,172.249908,111524
2010-10-21,214.350006,216.899994,212.500000,215.225006,174.008347,60940
2010-10-22,215.000000,215.949997,212.500000,212.899994,172.128616,38170
2010-10-25,213.000000,214.500000,211.300003,212.524994,171.825424,60660
2010-10-26,212.750000,213.949997,209.250000,209.725006,169.561661,61560
2010-10-27,211.949997,212.350006,207.500000,207.949997,168.126556,52642
2010-10-28,207.500000,212.425003,207.500000,210.574997,170.248871,48678
2010-10-29,209.050003,212.375000,205.550003,206.824997,167.216995,43070
2010-11-01,207.000000,209.949997,204.600006,206.574997,167.014893,39684
2010-11-02,208.449997,208.449997,204.000000,206.800003,167.196823,54082
2010-11-03,207.175003,209.000000,207.000000,207.875000,168.065933,30640
2010-11-04,207.550003,208.899994,205.000000,206.875000,167.257431,44012
2010-11-08,210.000000,211.000000,207.500000,209.375000,169.278671,434200
2010-11-09,210.000000,224.000000,209.375000,220.175003,178.010437,389802
2010-11-10,220.824997,226.000000,218.300003,219.324997,177.323196,250576
2010-11-11,213.750000,222.350006,206.149994,215.824997,174.493454,347066
2010-11-12,217.000000,218.425003,211.024994,211.949997,171.360550,130578
2010-11-15,212.500000,213.500000,205.050003,206.975006,167.338272,79656
2010-11-16,209.000000,211.375000,204.050003,205.225006,165.923401,66366
2010-11-18,207.500000,225.000000,203.100006,205.050003,165.781921,88276
2010-11-19,205.250000,206.949997,199.175003,203.074997,164.185150,147368
2010-11-22,205.000000,205.500000,201.524994,202.699997,163.881943,26838
2010-11-23,205.000000,205.000000,198.500000,199.250000,161.092682,73462
2010-11-24,202.750000,202.750000,197.500000,199.125000,160.991592,34074
2010-11-25,199.125000,201.000000,195.050003,196.500000,158.869293,38822
2010-11-26,196.500000,199.500000,195.524994,196.300003,158.707611,61532
2010-11-29,199.449997,204.949997,197.500000,201.425003,162.851120,86514
2010-11-30,201.000000,205.399994,195.524994,201.225006,162.689453,69792
2010-12-01,201.500000,206.925003,199.000000,205.149994,165.862762,73118
2010-12-02,207.000000,207.449997,205.024994,206.225006,166.731918,30874
2010-12-03,206.500000,207.500000,195.000000,199.449997,161.254379,59728
2010-12-06,202.500000,203.500000,198.500000,202.274994,163.538361,55922
2010-12-07,202.824997,202.925003,199.050003,200.225006,161.880920,24788
2010-12-08,200.050003,206.500000,199.000000,205.574997,166.206360,66818
2010-12-09,203.500000,207.824997,199.000000,200.024994,161.719238,252040
2010-12-10,200.000000,202.500000,198.925003,201.175003,162.649017,34630
2010-12-13,201.500000,205.500000,201.350006,202.800003,163.962830,22248
2010-12-14,202.500000,205.000000,202.000000,202.649994,163.841537,12400
2010-12-15,204.500000,204.500000,202.500000,202.875000,164.023453,12830
2010-12-16,204.000000,204.000000,201.500000,202.274994,163.538361,67916
2010-12-20,200.500000,203.975006,198.699997,199.750000,161.496872,2108058
